discounted_price,actual_price,discount_percentage,rating,rating_count,review_title,main_category,sub_category
4449.0,5734.0,22.0,4.4,25006.0,"Good for my work,Worth it,Hard disc is not detecting,Good hdd with a 1.5 tb storage.....really cool and fast,Faster data transfer,Nice,Reasonable price,Sleek design",Computers&Accessories,ExternalDevices&DataStorage
299.0,550.0,46.0,4.6,33434.0,"Good product,Good quality,Good,Great mouse pad,Good worth the money.,Works flawlessly for many years,Nice mouse pad,Quality",Computers&Accessories,Accessories&Peripherals
629.0,1390.0,55.0,4.4,6301.0,"Not to the mark.,Ok.,Good Product,Good but lack some features,Best quility,Nice,Good for money,Just as expected.",Computers&Accessories,Accessories&Peripherals
2595.0,3295.0,21.0,4.4,22618.0,"Very very very good in terms of ergonomic,Good keyboard but have some cons,Good For Daily Use,Easy to use, hard to carry,nice,Excellent, Durable and connects to any gadgets including IPhone,Not suitable for all,Absolute Rubbish -> Moderately Good Product",Computers&Accessories,Accessories&Peripherals
389.0,1099.0,65.0,4.3,974.0,"Great Cable, Charging Speeds Could Be Better,Good,A good cable.,One of the best type c cable,Works as intended.,A good buy. The extra length helps a lot.,Good,Ok",Computers&Accessories,Accessories&Peripherals
1799.0,2911.0,38.0,4.3,20342.0,"12V2A RouterUPS,Decent Product,Product quality,Effective and functional,Works with jio 12v 2.5A,Good product but not supported for my Wifi,Amazing product very helpful at times off power cut.,Good one to buy",Computers&Accessories,NetworkingDevices
90.0,175.0,49.0,4.4,7429.0,"Adhesion,Good product,Does not stick,Nice sticky note,good,Not up to the mark,Worth to sticky,GREAT....",OfficeProducts,OfficePaperProducts
599.0,599.0,0.0,4.0,26423.0,"Value for money,Good,Everything is good but prize is higher side,It's good product, easy to use, but not for kids,Very good,Good product at this price,Very good product in very cheap price,good product,  i am satisfied",Computers&Accessories,Accessories&Peripherals
1999.0,7999.0,75.0,4.2,31305.0,"Value for money Product,Watch start button,VALUE FOR MONEY,Budget smartwatch,Watch is good,Good watch.Lekin jab recive Kia,watch on tha.Alarm pm me set nhi hota hai,Only am me hota he,Good watch,Amazing watch amazing colour! Just bought yesterday, will share feedback again after the usage.",Electronics,WearableTechnology
2099.0,3250.0,35.0,3.8,11213.0,"Missing Cable, User Manual and Weak Network,Good,Nice,Home use product only,Good,Not usable for office work,Easy to use.,Bad experience",Computers&Accessories,NetworkingDevices
179.0,499.0,64.0,4.1,10174.0,"Good product, Cheap and works well,good one,Nice charging power.,Nice,Good,It's a cable,Durable,Laptop cord",Computers&Accessories,Accessories&Peripherals
1345.0,2295.0,41.0,4.2,17413.0,"Great keyboard, average mouse.,Good for daily use,Mouse is too small in size to use and getting pain,Must buy this for normal use,Noisy and not Ergonomic,Great Product,Well suited for ordinary and official usage.,Nice Product",Computers&Accessories,Accessories&Peripherals
349.0,995.0,65.0,4.2,6676.0,"Good for office and watching movie,Product review,It's worthy to buy,It's fine,nice item,Overall Good,Best for Beginners,Small size but still sturdy strong . Useful for bigeners.",Electronics,Cameras&Photography
287.0,499.0,42.0,4.4,8076.0,"Very good performance,It's been more than a month and it's been working good till now,good quality,Good,Nice one,Excellent,Cable outer surface is oily based,Genuine and good cable👍",Computers&Accessories,Accessories&Peripherals
599.0,599.0,0.0,4.3,355.0,"Good,Genuine product,Not first charge this cabil,,Nice cable but known durability,Got a used type c to c cable and the xable was damaged,The product is Genuine and Good,Abdul kadir,Good",Computers&Accessories,Accessories&Peripherals
349.0,450.0,22.0,4.1,18656.0,"BEST VALUE,Good product,Good,Good,Very good product by Kingston. But size of pen drive may reduce.,Nice product with 5 years warranty in 250 rupees,Good product,Not up to the it's Specs",Computers&Accessories,ExternalDevices&DataStorage
879.0,1109.0,21.0,4.4,31599.0,"Good performance,Good backup,Good,Slightly larger than ordinary AA,Good product,Good product,Less durable,2 Year Old Product Delivered..",Electronics,GeneralPurposeBatteries&BatteryChargers
199.0,999.0,80.0,3.9,1075.0,"The metal pin is losing it's strength,Sahi h bs 44 rupe ki and dilivery charge 40,Good Charging cable,Good sturdy micro usb cable with good charging speeds,Cheapest micro USB cable in the market,boat is better than this,I bought this for 199rs best charging cable for all mobiles,Good",Computers&Accessories,Accessories&Peripherals
250.0,250.0,0.0,3.9,13971.0,"कुछ खास नहीं बस ठीक ठाक है,Not good for regular use,pathetic battery back up,good,Does as it should,Very pathetic battery - never buy,Worth buy,Good, but 1.2 v please check when buying",Electronics,GeneralPurposeBatteries&BatteryChargers
199.0,499.0,60.0,3.6,2492.0,"You want to buy an apple-like earpods w/o having to pay the apple price.,Fragile!,Nice auido quality but poor build quality,LOW BUDGET PERFECT CHOICE,It's good,decent purchase,Worth it,Good for the price.",Electronics,"Headphones,Earbuds&Accessories"
899.0,1900.0,53.0,4.4,13552.0,"Good,Worth to buy,Great value for price,Good product,Nice product.,Reliable and worth it!,Much more sturdy and durable than Apple cable,Good",Computers&Accessories,Accessories&Peripherals
199.0,999.0,80.0,4.0,575.0,"Worth it!,Good one,Robust and effective.,Good,Good,It's a good product under 199 rupees It's neatly packed and has good quality built,Nice product,Worth the price",Computers&Accessories,Accessories&Peripherals
149.0,999.0,85.0,3.5,2523.0,"very good product,The replaced item is fine and working good,Nice experience,Good Product For PlayStation,Poor insulation,Nice,Serves the purpose,One of the pins were broken",Computers&Accessories,Accessories&Peripherals
469.0,1499.0,69.0,4.1,352.0,"Fine for beginners but brightness is low ...increase brightness ..,Good,Size and brightness,It is good for rough work,Very nice & satisfactory,Very low brightness,Na,Nice product for this price",Computers&Accessories,Accessories&Peripherals
1187.0,1929.0,38.0,4.1,1662.0,"Value for money.,Value for money,Price could be lesser,Ideal for new MacBooks,Average and overpriced,Meet the expectations,So I got the product on 11th August 2022. This is the initial impression of the product.,Ok ok product",Computers&Accessories,Accessories&Peripherals
849.0,1499.0,43.0,4.0,7352.0,"Nice product from Zebronics... Using for laptop,Gr8 product need more sound quality,Sound,Best Product 👍,Sound bass,Value for money. Wired and aux quality is poor,Compact speakers for PC/Laptop,Worthy for our money",Computers&Accessories,Accessories&Peripherals
328.0,399.0,18.0,4.1,3441.0,"Good Quality Mouse,good,Good product for its price and warranty.,Not the best but does the job,Okayish,Go for it,really a good mouse in 250,not proper size ,it should be Littel big",Computers&Accessories,Accessories&Peripherals
269.0,699.0,62.0,4.0,93.0,"Honest review,Cushion grip is coming out,Mast h ! Jaisi dikh rhi same ayi ,majboot bhi h,PHONE HOLDER IS USELESS,product quality is good as per price u can buy it,Go for it!!!,This bed table is very good. Go for it.,Not sturdy on the bed. Cheap material used",Computers&Accessories,Accessories&Peripherals
299.0,400.0,25.0,3.8,40895.0,"Not as per Description,It's not a 2800mAh battery. It's 1800mAh. They are fooling you with the name,Design problem of getting overheated,It is good medium speed charger,Good,Ok Chinese?,Good,Fast Charging",Electronics,Cameras&Photography
549.0,1499.0,63.0,4.3,11006.0,"Nice cover,Value for money product.,Good,Worthy,Snug fit 😃,Fits perfectly | Looks stylish | Lightweight,Nice flip case,Beautiful product received",Computers&Accessories,Accessories&Peripherals
114.0,120.0,5.0,4.2,8938.0,"Great Build Quality!,Great condition,Nice,Good experience,Good purchase,Just not A4.,GOOD ONE,It useful but buy it only when the price is under 100. Then u will get the profit.",OfficeProducts,OfficePaperProducts
120.0,120.0,0.0,4.1,4308.0,"Average,I like the 'Pentonic' pens,which is why I had made the purchase.,Useful,Liked it,Nice,Penatoni pen is good work,worth it,Useful",OfficeProducts,OfficePaperProducts
970.0,1999.0,51.0,4.2,462.0,"Product is as expected,Cable has problem with samsung galaxy s8 ultra tablet,Quality and service is good.,It's perfect, definitely what i needed,Worth buying this cable,Just awesome 👌,fast charge, sturdy build quality, absolute value for money product, 2yrs warranty, just go for it,Good",Computers&Accessories,Accessories&Peripherals
209.0,695.0,70.0,4.5,107686.0,"Functionality as described,Working,Great USB in budget,Good,Good,It just works,Works with my Casio ct-x700 well,Still working after 3 months",Computers&Accessories,Accessories&Peripherals
1490.0,2295.0,35.0,4.6,10652.0,"Sleek and battery efficient!,It's made for ergonomic and lighter use and a silent one.,Good one.,Great product,Cute, but colour mismatcg,Best for Daily use,Good product,This Pebble mouse is just mesmerising to use",Computers&Accessories,Accessories&Peripherals
99.0,99.0,0.0,4.3,5036.0,"Great,Don't but space pencil,Ok,Best pencil,Nice pencil,It is ok,MRP on the box is 95,Best in its class!",Home&Kitchen,CraftMaterials
149.0,249.0,40.0,4.0,5057.0,"Good product with less money,At this price ok ok.,Good product,Good mouse at this price range,Good,Good for daily use ke liye,Good,Good",Computers&Accessories,Accessories&Peripherals
575.0,2799.0,79.0,4.2,8537.0,"It is kinda heavy and i suggest u should use an mouse pad,I'm not a pro gamer but this mouse does the job well,Valuable mouse,Value for Money,Don't buy if you are planning to buy this for FPS Games,Good according to price and specification,Super looking and more featured mouse,Perfect Product",Computers&Accessories,Accessories&Peripherals
333.0,999.0,67.0,3.3,9792.0,"Its slow in charging,Ok product,Looks good, but charges slow,very slow charing.,Poor quality, iPhone part will last for two months only, other two are ok,Charger,Product ok,Slow charging",Computers&Accessories,Accessories&Peripherals
178.0,210.0,15.0,4.3,2450.0,"It's good,Good,One of the few items on amazon that are original,Awesome!,Nice quality products 👍,Best price,Nice pen,Good pen",OfficeProducts,OfficePaperProducts
1599.0,3490.0,54.0,3.7,676.0,"Good for gaming.,Worst earbuds,Not upto Expectation mark,Good enough,Worth it,Not suitable for long use,Ear pain,Sound quality and build quality is good 2022 its a best choise",Electronics,"Headphones,Earbuds&Accessories"
499.0,1299.0,62.0,3.9,1173.0,"Does its job for the price,Not for music but calling,Good product - value for money,Not for Music Lovers, good otherwise,It not working now,Great look and light weight,Good earphones,Average performance",Electronics,"Headphones,Earbuds&Accessories"
199.0,499.0,60.0,4.3,9998.0,"Very nice quality,Good one for office use,Good,Try na cool.,avearage,Nicee,अच्छा है,ABC",Computers&Accessories,Accessories&Peripherals
2499.0,5999.0,58.0,4.1,5852.0,"Good quality,Bindaas watch,Good,Must buy,The LCD display is much better than shown in images or videos,Love to Noise Brand,Good product battery backup good,Nice one",Electronics,WearableTechnology
199.0,999.0,80.0,4.2,362.0,"🌟🌟🌟🌟,Good product,Nice product,Product quality is good and price is also very good,Easy to install,Nice product at this rate,Not gona regret after buying it,Best caddy in the market",Computers&Accessories,Components
939.0,1800.0,48.0,4.5,205052.0,"Just gets the job done. Not so fast as it says,Ok ok for value for money,Good product,Good quality at this price range,Good product,Good value for money.,Good product,Similar performance to Ultra series card",Electronics,Accessories
2499.0,9999.0,75.0,4.0,9090.0,"Its okay!,Good product,battery life is decent and call quality is impressive,battery is not good,Good product,Nice watch,Good,Not for accuracy,Good looking and beautiful display",Electronics,WearableTechnology
1439.0,2890.0,50.0,4.5,4099.0,"Must have product,silent but not fully.,Good product,great product,Best value for money,Sleek & Smooth,Good buy,Just buy it !!!",Computers&Accessories,Accessories&Peripherals
1099.0,5999.0,82.0,3.5,12966.0,"Great at this price range,This propods are overall good .,Avarege but call facility bad,sometimes not working properly,Not worth it,Nice product,Good for music but not for calls,Awesome Quality TWS ✌️",Electronics,"Headphones,Earbuds&Accessories"
157.0,160.0,2.0,4.5,4428.0,"minimum order quantity should be done away,Worthy,You can buy,300 pages = 150 sheets,Nothing,Awesome product,Nice product,It is a very nice notebook and worth buying and a very unique size(A5)",OfficeProducts,OfficePaperProducts
999.0,1599.0,38.0,4.3,12093.0,"Dual Bandwidth,It's good,Simple and effective,Easy plug and play,Only 200mbps support,Great Device for Old Laptops,Good device but be careful for a defective one.,Excellent Speeds and Coverage!",Computers&Accessories,NetworkingDevices
115.0,999.0,88.0,3.3,5692.0,"Quality,It's not fitting on keyboard,Transparency is not too good,Cost worthy,Just okay,Good quality,Workable,Durability and Quality",Computers&Accessories,Accessories&Peripherals
175.0,499.0,65.0,4.1,21.0,"Fine🤘🏻🙏🏻,Good,Best for kids,Easy clean and use,Nice product,bahut accha,Really liked this product,Erase button not working 🤬",Computers&Accessories,Accessories&Peripherals
1999.0,4700.0,57.0,3.8,1880.0,"Great product,Excellent,Good one,Nice product,Its worth money,2 month,Good produot,Awesome",Electronics,Cameras&Photography
3999.0,4332.96,8.0,3.5,21762.0,"Good Product,Average,Average Printer,Package is good,Very poor quality after 1 month used printer printer print only 7-10 print on 1 refile.,Does the job, but it's damn slow. Have to wait for ages,Super,Best product at low price",Computers&Accessories,"Printers,Inks&Accessories"
899.0,1800.0,50.0,4.1,22375.0,"Very good,It does what it's supposed to do,Affordable,Not a original pakage,Good,Less speed,No issues,Not too much good",Computers&Accessories,NetworkingDevices
299.0,990.0,70.0,4.5,2453.0,"Good,The smell....,fair enough looking at reasonable price,Amazing,value for money,For starter,Best as a buyer its pretty reliable,Smooth experience",Computers&Accessories,Accessories&Peripherals
3303.0,4699.0,30.0,4.4,13544.0,"Very nice product,Damaged within 4 months,Wacom review,Value for Money,Nice,Recommend,Perfect to draw, sketch and doodle.,Nice product.",Computers&Accessories,Accessories&Peripherals
1890.0,5490.0,66.0,4.1,10976.0,"Nice product ..,Lenovo 300 camera,Very nice in the pricecrange and in budget.,Not able to connect with android TV , can you please help me out.,Good for 4 group calling fot have focusing function,Good one..,Amazing,Good product",Computers&Accessories,Accessories&Peripherals
90.0,100.0,10.0,4.3,3061.0,"Good,Best Quality product you should go for,Prince Mondal,Very good product,Good quality!,Very dark,It's dark!,Received Black quink in bottle without plastic cover at bottle neck",OfficeProducts,OfficePaperProducts
1599.0,2790.0,43.0,3.6,2272.0,"A well designed product,Rich Quality Music But Comes with compromise on Features,Grip to the ear need to improve,Good,This is for new mobile with Bluetooth 5.0 v or apple phones - don't purchase for old phones,Good sound quality,Value for money,Good quality and sound but not the best.",Electronics,"Headphones,Earbuds&Accessories"
599.0,999.0,40.0,4.0,7601.0,"So far so good,Good,Keeps Laptop Super Cool and is worth the price,GOOD,Good product..but fan speed is little slow,No difference in gaming laptop temperatures,Value for money,A good product for day to day work and for regular laptops .",Computers&Accessories,Accessories&Peripherals
507.0,1208.0,58.0,4.1,8131.0,"good tool to use for,Brand is always good,Overall good and a better experience,It is useful to me.,Works well with cpplus dvr,Good,Its not plug an play u need to install the driver and will support till 2.4 Ghz not above that,Surveillance Camera In My House",Computers&Accessories,NetworkingDevices
425.0,899.0,53.0,4.5,4219.0,"Decent product for the price mentioned,Will recommend for gaming too.,Jakkas mouse pad,Ergonomically designed!,Premium Product !,Great to use,good product,Very comfortable",Computers&Accessories,Accessories&Peripherals
1499.0,3999.0,63.0,4.2,42775.0,"Far better then expected,Dual Connectivity Not Present,Good One,good,Good product this price,Nice sound,best for bass,good",Electronics,"Headphones,Earbuds&Accessories"
549.0,2499.0,78.0,4.3,5556.0,"Sleek case,Perfect fit for iPad,Waluable product,Good quality,Go for it!,Its definitely worth it,Am glad I bought this.,Quality is good",Computers&Accessories,Accessories&Peripherals
199.0,395.0,50.0,4.2,92595.0,"Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it 👍,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable",Computers&Accessories,Accessories&Peripherals
1295.0,1645.0,21.0,4.6,12375.0,"Good but the scroll is now damaged,Nice,Noiseless...,It's a good one,Good.,Satisfied,Simply Superb !,Scroll wheel stopped working in 3 months",Computers&Accessories,Accessories&Peripherals
310.0,310.0,0.0,4.5,5882.0,"Noice,Love these.!,Good,Nice product,Good items,Drawing ke liye Maine mangvaya tha,Nice acrylic paint tubes. Good one,Smooth paste nice product",Home&Kitchen,CraftMaterials
149.0,149.0,0.0,4.3,10833.0,"Merges with the device, Ultra Thin, Smooth Sliding,Good for Privacy Concerns,Good product,RESEARCH PROPERLY BEFORE BUYING! NOT SUITABLE FOR MACBOOKS!",Computers&Accessories,Accessories&Peripherals
1149.0,1499.0,23.0,4.1,10443.0,"Affordable product but poor design,Amazing,Just barely serves the purpose of the wireless keyboard and mouse.,If your budget 1K - best of best,Good comfurt,Very useful 👍,very compact easy to carry,It's really good",Computers&Accessories,Accessories&Peripherals
499.0,1299.0,62.0,4.5,434.0,"This is not suitable for 5.6 laptop,Laptop Stand,Very useful and worth product to buy,Nice good quality for laptop use upto 10-14 kg,Very good product at a reasonable price.,I believe that this will help my work better ergonomically.,Good and Comfortable stand,Satisfy",Computers&Accessories,Accessories&Peripherals
999.0,4199.0,76.0,3.5,1913.0,"Good price good quality,Good for Music, Bad for calls,Calling experience is bad. Person on other end don't get clear voice,Ok for music,Decent quality !,Good quality and sound average bit expensive,Ok product,Not bad",Electronics,"Headphones,Earbuds&Accessories"
1709.0,4000.0,57.0,4.4,3029.0,"WD not interrupt,good,Lightening fast,Package was good yet working fine. Need to check some more time,SDD for laptop,SSD + WD + attractive price,best product ,I personally recommend use best product.,Affordable price",Computers&Accessories,Components
250.0,250.0,0.0,4.2,2628.0,"Good product,Best gel pens,👍👍👍,Decent,Feels cheated,Nice product,Good,Only 20 pens",OfficeProducts,OfficePaperProducts
1199.0,2199.0,45.0,4.4,24780.0,"Works flawlessly on Ubuntu 22.04 (if installed correctly),Best for kali. Do not read another review.,Nice product,From 0 to 70 …,Good External Wifi Signal Provider,Superb,Awesome and easy to use,Good product",Computers&Accessories,NetworkingDevices
90.0,100.0,10.0,4.4,10718.0,"Very good,WORTH TO BUY.,Writes neat but smells bad,Like ok ok,Nice,👍,Amajin!,One pen is missing. Silver colour pen is missing",Home&Kitchen,CraftMaterials
2025.0,5999.0,66.0,4.2,6233.0,"Good,Its a good alternative apple pencil,Good,Value for money,Ok,Good performance,perfect fit for AMAZON BASICS (Pencil),Functional for casual use",Electronics,Mobiles&Accessories
1495.0,1995.0,25.0,4.5,10541.0,"Go for it, but there can be issues!,Amazing mouse but not for gaming.,Comfortable, precise & liggt weight,in 1499/- just perfect,Nice,One of the best mouse you can buy at this price range,Good mouse with bad wire,It’s little big",Computers&Accessories,Accessories&Peripherals
799.0,2100.0,62.0,4.3,8188.0,"Good product but costly,It’s really long n sturdy no homo 🔥,Takes longer to charge than the regular cable,Quality is really good,iPhone X pink charging cable long one ☝️,A good purchase,It charges fine for me,Absolutely fantastic USB👍👍👍",Computers&Accessories,Accessories&Peripherals
899.0,1199.0,25.0,3.8,10751.0,"Saunde quality is assumed,Value for money,Charging Point Has Some Problem Like Loose Connection.,Sounds like very good👍,Sound Quality is good but not louder with 10 w Speaker.,Quality of product is okay..,Good one with less budget,Actually its a good effective speaker",Electronics,HomeAudio
349.0,999.0,65.0,3.9,817.0,"Compatible with laptop SSD,Good to connect say SSD or SATA drives to computer via USB,You get what you pay,Working good,Nice product,Works, But Very Flimsy,Its working fine with old Seagate hard disk,Not Bad!",Computers&Accessories,Accessories&Peripherals
900.0,2499.0,64.0,4.0,36384.0,"Worth the price,It is good,Not Bad,BATTERY LIFE,It melts the smart watch charger,Very good light weight,Achha laga,Can’t be repaired",Electronics,Mobiles&Accessories
2490.0,3990.0,38.0,4.1,3606.0,"Excellent CCTV WiFi Camera made in India,Great Camera for keeping an eye on pets...,Working Perfectly,Great product,Decent indoor camera!!,It is a good product in all,Face detection is not so good,Great product",Electronics,Cameras&Photography
116.0,200.0,42.0,4.4,357.0,"Very good,Worth the Buy,Good,manufacturing date is old,Great,Good, but not Great,Genuine product,Cr2025",Electronics,GeneralPurposeBatteries&BatteryChargers
200.0,230.0,13.0,4.4,10170.0,"Very good product,Good product.,Good quality,Excellent,Good quality,Good,fine,Lovely",Home&Kitchen,CraftMaterials
1249.0,2796.0,55.0,4.4,4598.0,"value for money,Great Product,Best charger,Genuine charger at a low price,Genuine and Good,It's Orginal Lenovo charger.. Should buy it,Same as original,Amazing charger , giving good charging in limited time. It really worth and nice product.",Computers&Accessories,Accessories&Peripherals
649.0,999.0,35.0,3.5,7222.0,"Headset,Overall a good product. Sound quality and mic quality is quite satisfactory,An ordinary headphone, though its from HP,hp headphone,Sound quality is good.,It’s okay,It is Good product,Issuebin incomming voice",Computers&Accessories,Accessories&Peripherals
2649.0,3499.0,24.0,4.5,1271.0,"Best Budget Mechanical Gaming Keyboard Period!,AMAZING KEYBOARD! Premium, Affordable and neat layout.,Pretty good for basics,Value for money,  not very fancy but subtle!,Good keyboard but,My first mechanical keyboard!,Best mechanical keyboard,Modding is So easy!!",Computers&Accessories,Accessories&Peripherals
199.0,349.0,43.0,4.1,314.0,"Good product,Strong and powerful,Useful product.,Very nice 👌 👍 product,Good 👍🏻,Good,USB,Strong buid , study design , charging speed ☹️",Computers&Accessories,Accessories&Peripherals
596.0,723.0,18.0,4.4,3219.0,"Gets the job done 👍👍👍,Original product,Good,THe ink is not full to the brim,Original cartridges,Nice,Excellent refill ink - original quality,Low quantity",Computers&Accessories,"Printers,Inks&Accessories"
2499.0,5999.0,58.0,4.1,38879.0,"Budget friendly watch,Good product at this price range,Ok,Satisfied,Watch ⌚️ Review,Nice,Display touch was good but screen bazales is too much,Nice watch under 2000",Electronics,WearableTechnology
4999.0,12499.0,60.0,4.2,4541.0,"Value for Money product,I didn't receive adaptor with my speakers..I'm disappointed,Sound,I can't AUX mode service,Good,Sound best Quality.,Very good,So sweet sound but subwoofer not good",Electronics,HomeAudio
399.0,1290.0,69.0,4.2,76042.0,"Sound and Bass,It's very nice,Good quality earphones,Best 👍,Super,Good,Good quality at that price,Sounds good and looks good",Electronics,"Headphones,Earbuds&Accessories"
116.0,200.0,42.0,4.3,485.0,"Good product 👌,5 bati,Charge seems to be very low.,Good batteries.,working fine with my car remote,Original Duracell,Great,SANTOSH PRASAD",Electronics,GeneralPurposeBatteries&BatteryChargers
4499.0,5999.0,25.0,4.3,44696.0,"Pathetic amazon delivery service,Decent Indoor Security Camera,Camera used by me,Other than initial hiccups, some (Mi Home app) software bugs, it is good for monitoring!,Works well,Nice camera but motion censor doesn't work,Good,Not up to mark",Electronics,Cameras&Photography
330.0,499.0,34.0,3.7,8566.0,"Good,Quality and compatibility are justified the price,Okay product,Zeb 100 4ports,Not used at all,Value for money,Good,Worth full",Computers&Accessories,Accessories&Peripherals
649.0,2499.0,74.0,3.9,13049.0,"Waste of money,Best in this price range,Detailed Review & Pros and Cons !!!,badhiya,Best Wired Headphones For Watching Movies And Online Classes,Very noise,Average quality,Nice experience in this headphone",Electronics,"Headphones,Earbuds&Accessories"
1234.0,1599.0,23.0,4.5,16680.0,"Good product, set quickly on screen.,Go for it,Quality is Awesome,Seems okay,Good product,fingerprint magnet, great value for money though,Good,Simple to install and you get 2 of them, making it affordable price",Computers&Accessories,Accessories&Peripherals
1399.0,2990.0,53.0,4.1,97174.0,"Worth Every Square Inch.,VFM, Plastic build. Must buy,3 years of extensive usage , delivered the perfomance to its price,Still working after 2 years,Low in price but sound was high,Super head phone under 1300 rs,Wow nice this headphone Just like fall in love🥰 ye kuchh jyada hi ho gya😜,Good quality",Electronics,"Headphones,Earbuds&Accessories"
272.0,320.0,15.0,4.0,3686.0,"Ok,Like all other ball pens,Regular pen over priced,Nice,It is fine.,Awful blue ink,Nice and my Favorite Pen,Reasonable price",OfficeProducts,OfficePaperProducts
99.0,999.0,90.0,3.8,594.0,"If this is M what is S,Only Better for neckband, earphones not for TWSs!,Nice value for money,Snug fit for Oppo Enco M31,Restored my old Jabra Headset with this new caps,Does what's intended,Gets The Job Done!!,Value for money.",Electronics,"Headphones,Earbuds&Accessories"
3498.0,3875.0,10.0,3.4,12185.0,"not sure if this is a new product or a used one that was delivered to me,Good product,Ink issue,Overall good product , need to wait and watch on the ink consumption rate,Very Nice 🙂👍,Good,Printer is good, but inkjets become dry too fast,Good product",Computers&Accessories,"Printers,Inks&Accessories"
10099.0,19110.0,47.0,4.3,2623.0,"Good one,, bright!,Great product altogether,Good but there are better options,Good monitor but bad build quality with some dumb design choices,Very nice👌👌👌👌👌,Overall good. Value for money,Good,Perfect monitor for editing and casual gaming",Computers&Accessories,Monitors
449.0,999.0,55.0,4.3,9701.0,"Quality is too good,My laptop feels protected 🤣,Quality is Good but should cheaper as per matirial,Nice color and material, confirm the fit you want,Good product,AWESOME PRODUCT AT 2H,Warning - This sleeve is NOT WATERPROOF!!,Good choice under 400",Computers&Accessories,Accessories&Peripherals
150.0,150.0,0.0,4.3,15867.0,"As this was my 2nd order for same product.2nd time jo product aaya uski packing bahut hi kharab thi.,Looks cool and variety of colors.,Good product,very colourfull,Budget friendly,Good one,The are easy to use and are comfortable,Good buy during sale",Toys&Games,Arts&Crafts
348.0,1499.0,77.0,4.2,656.0,"Nice,Awesome,Quick not charger🤏,Expensive at this price,Multiple mobile can’t be charged at a time,THIS IS FAST CHARGING ON BOTH MY SAMSUNG PHONES AND IPHONE TOO. Go for it !!,Excellent quality!,CHARGING CABLE",Computers&Accessories,Accessories&Peripherals
1199.0,2999.0,60.0,4.1,10725.0,"not perfect,Impressed,1 Major Problem,Good one.,Value for money product for short power cutoffs,Good products,Review,Great choice if you want a wi-fi UPS with good battery backup",Computers&Accessories,NetworkingDevices
397.0,899.0,56.0,4.0,3025.0,"Good at this price,Good product to organize your things,HOLDING CAPACITY,Not a lot of volume inside. Only for cables and tiny objects,Pretty good product for the price (under ₹500),It does it's job , worth the buy at this price,It served my purpose,Quality is not good",Computers&Accessories,Accessories&Peripherals
154.0,349.0,56.0,4.3,7064.0,"It's working,It's gud 😳,Cable quality is good.,Durable and Works Well,Good data cable same as shown in pic,Portronics knonnect L 1.2 mtr Micro USB cable,Ok,Great quality",Computers&Accessories,Accessories&Peripherals
699.0,1490.0,53.0,4.0,5736.0,"Overall it's good. But some keys are hard to press,Good product in this price range,The start button of the controller and select button became defective and stopped working,Decent,Good,Just what I needed!,Great but.,Best controller under 1000",Computers&Accessories,Accessories&Peripherals
1679.0,1999.0,16.0,4.1,72563.0,"Original review 👍realme buds🎧,Please Read The Whole Review For All the Details & Decide Yourself...,Good,Ful HIGHHHHHHHHHHHHHHHH BASE,Amazing,Good",Electronics,"Headphones,Earbuds&Accessories"
354.0,1500.0,76.0,4.0,1026.0,"A good buy!,Good item fun to play , Brightness is good if used in proper light,very useful,Average,Good product at this price 👌,Nice,Good quality product,Very good product",Computers&Accessories,Accessories&Peripherals
1199.0,5499.0,78.0,3.8,2043.0,"U should really go for it if are using for gaming or songs but for calls it not that good,Best in the range,ENC missing.,Vry Vry nice. ..👍,Nice product. It is very nice product in this price range 😊. I like it:),Battery backup is too good sounds quality is Very deep base,Best at this range,No review",Computers&Accessories,Accessories&Peripherals
379.0,1499.0,75.0,4.2,4149.0,"Fantastic,Spen works, will protect the screen.,Good,Not smudge proof at all!! But apart from that it's good.,Smooth surface, good protection, easy application.,Good,Goodbye for the tablet but not for the s pen stylus.,1 year of use",Computers&Accessories,Accessories&Peripherals
499.0,775.0,36.0,4.3,74.0,"awesome,Good product,Product reviews ...,Best in budget,Very good according to price,Nice product data transmission  rate is 80 to 85MB/s,Works well. East to install HDD in this. Will recommend,Very nice product and easy install & use",Computers&Accessories,ExternalDevices&DataStorage
10389.0,32000.0,68.0,4.4,41398.0,"Awesome speed,Speed in range 7** MBps to 9** MBps on MBP,Handy and fast,Great !,Simply wow,Overprice,very costaly,Speed is fast but....files get corrupt,Does what ot says!",Computers&Accessories,ExternalDevices&DataStorage
649.0,1300.0,50.0,4.1,5195.0,"A beautiful experience in your budget. The volume controller was new for me but it works as a charm.,USB speakers,Nice for the price,Worth the money,Good product,No disable light feature,Please improve sound quality and more,Better at Price",Computers&Accessories,Accessories&Peripherals
1199.0,1999.0,40.0,4.5,22420.0,"Easy to use,Working fine - but errors while using USB and Ethernet adapter together.,Speed is just awesome go for it,Best price to buy,Awesome product,Overall good,Drains battery if you use on smartphones,Excellent product but it has 1 major and 1 minor inconvenience",Computers&Accessories,NetworkingDevices
